Sample Rate,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duration,562.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment,Session,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beacon Markers,80.356,149.806,219.097,288.174,357.794,427.296,525.78,562.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment Times,01:20.4,01:09.4,01:09.3,01:09.1,01:09.6,01:09.5,01:38.5,00:37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,GPS Speed,GPS Nsat,GPS LatAcc,GPS LonAcc,GPS Slope,GPS Heading,GPS Gyro,GPS Altitude,GPS PosAccuracy,GPS SpdAccuracy,GPS Radius,GPS Latitude,GPS Longitude,LoggerTemp,Battery,Predictive Time,#NAME?,Engine RPM,Speed,Gear,Water Temp,Head Temp,Exhaust Temp,Oil Temp,Oil Press,Brake Press,Throttle Pos,Brake Pos,Clutch Pos,Steering Pos,Lambda,Lateral Acc,Inline Acc,Fuel Level,Battery Voltage,Vertical Acc,Distance on GPS Speed,Distance on Vehicle Speed
s,km/h, ,g,g,deg,deg,deg/s,m,mm,km/h,m,deg,deg,°C,V, , ,rpm,km/h,gear,°C,°C,°C,°C,bar,bar,%,%,%,deg,lambda,g,g,%,V,g,m,m
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306.25,74.3968,13,-0.339,0.4793,0.595,111.6714,-9.2812,308.7924,4.8,0.11,127.5767,10.9008488,77.04804825,48.8775,3.8452,69070.5234,-6.4797,4277.2271,72.0758,2,103.8,42.1,42.1,119.1,3.44,-0.1531,101,-52.1475,0,-28.5714,0,-0.2414,-0.6643,0,12.3,0,9019.8672,9045.7451
306.3,75.3214,13,-0.4503,0.4544,0.6367,110.8229,-12.1904,308.8172,4.8,0.11,98.3375,10.90084561,77.04805734,48.8573,3.8456,69073.7734,-3.2276,4479.5,72.8333,2,103.8,42.1,42.1,119.1,3.5145,-0.19,101,-1,0,-38,0,-0.34,-0.45,0,12.3,0,9020.9082,9046.751
306.35,76.3189,13,-0.5393,0.4114,0.6252,110.3175,-14.4472,308.8265,4.8,0.11,84.0752,10.90084238,77.04806652,48.8371,3.846,69077.0234,0.0244,4524,73,2,103.8,42.1,42.1,119.1,3.55,-0.19,101,-1,0,-38,0,-0.34,-0.45,0,12.3,0,9021.9619,9047.7715
306.4,77.1822,13,-0.5717,0.3536,0.6217,109.846,-15.1739,308.84,4.8,0.11,80.9544,10.90083919,77.04807584,48.8169,3.8465,69080.2734,3.2764,4605.3428,74.1143,2,103.8,42.1,42.1,119.1,3.63,-0.1821,100.9697,-1,0,-38,0,-0.34,-0.45,0,12.227,0,9023.0283,9048.792
306.45,77.611,13,-0.5654,0.336,0.6736,109.3405,-14.8858,308.8799,4.8,0.11,82.9798,10.90083609,77.04808517,48.7967,3.8469,69083.5312,6.5285,4743,76,2,103.8,42.1,42.1,119.1,3.88,0.0148,100.2121,-1,0,-39.9565,0,0.1361,-2.1391,0,12.2,0,9024.1035,9049.834
306.5,77.6633,13,-0.5465,0.326,0.8129,108.5163,-14.2811,308.9715,4.8,0.1513,86.5514,10.90083345,77.04809444,48.7765,3.8473,69086.7812,9.7805,4743,76,2,103.8,42.1,42.1,119.1,3.9,0.07,100,-1,0,-41,0,0.39,-3.04,0,12.2,0,9025.1816,9050.877
306.55,78.018,14,-0.5447,0.3223,0.8718,107.4459,-14.1286,309.0251,4.8,0.1562,87.8849,10.90083079,77.04810396,48.824,3.8469,69090.0312,13.0325,5542.1802,78.5574,2,103.9918,42.0525,42.0525,118.577,3.9808,0.0297,100.2879,-1,0,-39.3125,0,0.1734,-2.5253,0,12.2,0,9026.2637,9051.96
306.6,78.9223,14,-0.5811,0.3712,0.9049,106.6567,-14.9639,309.0587,4.8,0.1437,83.9414,10.90082814,77.04811371,48.8807,3.8463,69093.2812,16.2846,5993,80,2,104.1,42,42,118,4.07,-0.0487,100.4783,-1,0,-29.9375,0,-1.0297,0.3341,0,12.2,0,9027.3535,9053.043
306.65,79.5913,14,-0.6132,0.4241,0.9598,105.9404,-15.6618,309.1169,4.8,0.14,80.8803,10.90082559,77.04812345,48.9374,3.8458,69096.5391,19.5366,6021.2856,80.1429,2,104.1,42,42,118,4.07,0.3064,91.7826,-1,0,-19.2174,0,-0.2109,-0.1235,0,12.2,0,9028.4561,9054.1602
306.7,80.3932,14,-0.6427,0.4377,1.0175,105.4347,-16.2616,309.1652,4.8,0.13,78.682,10.9008231,77.04813346,48.9941,3.8453,69099.7891,22.7886,6178.4287,80.9365,2,104.1,42,42,118,4.161,0.42,89,-1,0,-14,0,0.29,-0.52,0,12.2,0,9029.5684,9055.2783
306.75,81.2441,14,-0.634,0.4236,1.0691,104.8846,-15.8905,309.2332,4.8,0.13,81.372,10.90082071,77.04814352,49.0509,3.8448,69103.0312,26.0334,5937.6567,81.6866,2,104.1,42,42,118,4.2428,0.2451,82.0635,10.1587,0,-15,0,-0.0586,-0.5057,0,12.2,0,9030.6904,9056.4102
306.8,82.1607,14,-0.6014,0.411,1.0793,103.9774,-14.94,309.2627,4.8,0.13,87.5255,10.90081847,77.04815376,49.1076,3.8443,69106.2656,29.2628,5822,82,2,104.1,42,42,118,4.29,-0.16,66,36,0,-20.5556,0,-1.9951,-0.4263,0,12.2,0,9031.8252,9057.541
306.85,83.2177,14,-0.5322,0.3995,1.083,102.907,-13.1041,309.2973,4.8,0.1388,101.0717,10.90081639,77.0481643,49.1643,3.8438,69109.4922,32.4922,5822,82,2,104.1,42,42,118,4.29,-0.16,66,36,0,-21,0,-2.15,-0.42,0,12.2,0,9032.9756,9058.6797
306.9,84.0526,14,-0.4755,0.4019,1.1182,102.0555,-11.6088,309.335,4.8,0.14,115.2354,10.90081437,77.04817481,49.2211,3.8432,69112.7188,35.7216,5822,82,2,104.1,42,42,118,4.29,-0.1966,62.3438,-94.4062,0,-13.7742,0,-1.3732,-0.3613,0,12.2,0,9034.1377,9059.8193
306.95,84.5142,14,-0.4651,0.3757,1.0857,101.5737,-11.2577,309.3482,4.8,0.1363,119.4809,10.90081239,77.0481854,49.2778,3.8427,69115.9531,38.951,5852.75,82.75,2,104.1,42,42,118,4.3069,-0.22,60,-178,0,-5,0,-0.43,-0.29,0,12.2,0,9035.3086,9060.9648
307,84.3721,14,-0.4723,0.324,1.0785,101.2579,-11.3424,309.3597,4.8,0.1363,118.3896,10.90081035,77.04819602,49.3345,3.8422,69119.1797,42.1804,5863,83,2,104.1,42,42,118,4.32,-0.1987,59.04,-159.12,0,-5,0,-0.43,-0.29,0,12.2,0,9036.4814,9062.1113
307.05,84.1157,14,-0.5019,0.2924,1.0711,100.9217,-11.9743,309.3802,4.8,0.14,111.8016,10.90080849,77.04820642,49.3913,3.8417,69122.4062,45.4098,5933.6055,83.3803,2,104.1254,42,42,118,4.32,-0.0653,53.04,-41.12,0,8.3333,0,-0.1433,0.85,0,12.2,0,9037.6514,9063.2812
307.1,85.0908,14,-0.5034,0.2959,1.1003,100.5464,-11.9388,309.427,4.8,0.13,113.4335,10.90080669,77.04821722,49.448,3.8412,69125.6406,48.6392,6325.8594,85.493,2,104.2662,41.5859,41.5859,118.7592,4.3338,-0.02,51,-1,0,15,0,0,1.42,0,12.2,0,9038.8281,9064.4512
307.15,86.3566,14,-0.5244,0.3076,1.1328,99.8543,-12.3614,309.4812,4.8,0.1338,111.1855,10.90080502,77.04822816,49.5047,3.8407,69128.8672,51.8686,6014.1157,86.5507,2,104.3,41.4,41.4,119.1,4.344,-0.0611,49.7143,19.3143,0,17.8571,0,0.0011,1.1034,0,12.2,0,9040.0195,9065.6484
307.2,87.4564,14,-0.5336,0.3306,1.1545,98.975,-12.4996,309.5305,4.8,0.14,111.3569,10.90080355,77.04823929,49.5615,3.8401,69132.0312,55.0351,5683,87,2,104.3,41.4,41.4,119.1,4.35,-0.1754,46.1429,75.7429,0,35.7143,0,0.0083,-0.8751,0,12.2,0,9041.2266,9066.8467
307.25,88.1411,14,-0.5694,0.3635,1.1794,98.1269,-13.2484,309.5706,4.8,0.1312,105.8855,10.9008023,77.04825046,49.6182,3.8396,69135.0781,58.0796,5686.2241,87.1791,2,104.3,41.4,41.4,119.1,4.35,-0.1026,46,17.6129,0,41.8095,0,-0.8646,-0.7348,0,12.2,0,9042.4463,9068.0664
307.3,88.3173,14,-0.6284,0.4041,1.1615,97.3479,-14.5141,309.5878,4.8,0.1287,96.8446,10.90080113,77.04826167,49.6749,3.8391,69138.125,61.1241,5713.0894,88.6716,2,104.3,41.4,41.4,119.1,4.3363,-0.08,46,0,0,43,0,-1.44,-0.33,0,12.2,0,9043.6719,9069.2871
307.35,88.4181,14,-0.6846,0.4305,1.1682,96.5606,-15.6831,309.6076,4.8,0.12,89.7283,10.90080013,77.04827281,49.7317,3.8386,69141.1719,64.1686,5719,89,2,104.3,41.4,41.4,119.1,4.33,-0.08,46,0,0,43,0,-1.44,-0.33,0,12.2,0,9044.8984,9070.5234
307.4,89.174,14,-0.7144,0.4151,1.1596,95.8098,-16.2287,309.6379,4.8,0.12,87.453,10.90079927,77.04828418,49.7884,3.8381,69144.2109,67.2131,5740.2393,89.3662,2,104.3,41.4,41.4,119.1,4.3256,-0.0823,45.961,1.3247,0,43,0,-1.44,-0.33,0,12.2,0,9046.1318,9071.7598
307.45,90.3268,14,-0.7408,0.3552,1.163,95.0868,-16.6914,309.6689,4.8,0.12,86.1281,10.90079849,77.04829574,49.8451,3.8376,69147.2578,70.2576,5777,90,2,104.3,41.4,41.4,119.1,4.3117,-0.1213,45.3117,23.4026,0,44.5429,0,-1.1314,-0.6489,0,12.2,0,9047.3789,9073.0059
307.5,90.955,14,-0.7873,0.2554,1.1831,94.3846,-17.6211,309.7145,4.8,0.11,82.1514,10.90079793,77.04830726,49.9019,3.837,69150.3047,73.3021,5777,90,2,104.3,41.4,41.4,119.1,4.31,-0.14,45,34,0,46,0,-0.84,-0.95,0,12.2,0,9048.6387,9074.251
307.55,91.3275,14,-0.8383,0.1886,1.2132,93.589,-18.6761,309.7741,4.8,0.11,77.8278,10.9007975,77.04831886,49.8745,3.8373,69153.3438,76.3466,5758.459,90.4754,2,104.2049,41.1077,41.1077,119.0123,4.3071,-0.1231,44.4375,29.0781,0,46,0,-0.84,-0.95,0,12.2,0,9049.9043,9075.5078
307.6,91.5468,14,-0.8351,0.2159,1.2587,92.6427,-18.5421,309.8275,4.8,0.11,78.5785,10.90079741,77.04833047,49.8356,3.8377,69156.3906,79.3911,5738,91,2,104.1,40.4,40.4,118.8,4.3011,-0.0294,41.3125,1.7344,0,52,0,-0.9075,-1.175,0,12.2,0,9051.1738,9076.7646
307.65,92.0668,14,-0.8157,0.2615,1.2867,91.5465,-18.0357,309.8795,4.8,0.1187,81.2439,10.90079756,77.04834219,49.7968,3.838,69159.1875,82.1891,5738,91,2,104.1,40.4,40.4,118.8,4.3148,-0.1504,56,-1,0,26,0,-1.08,-0.99,0,12.2,0,9052.4492,9078.0332
307.7,92.2959,14,-0.7807,0.2772,1.2934,90.5539,-17.1765,309.9221,4.8,0.1112,85.5197,10.90079769,77.0483539,49.7579,3.8384,69161.9219,84.9254,5742.2002,91.7,2,104.1,40.4,40.4,118.8,4.32,-0.22,64,-1,0,-2,0,-1.23,-0.73,0,12.2,0,9053.7305,9079.3018
307.75,92.5938,14,-0.7522,0.2614,1.3112,89.3992,-16.4641,309.9604,4.8,0.1163,89.5084,10.90079833,77.04836568,49.719,3.8388,69164.6641,87.6617,5914.6167,92.4833,2,104.1,40.4,40.4,118.8,4.323,-0.2057,67.8571,-30.7143,0,-2,0,-1.23,-0.73,0,12.2,0,9055.0146,9080.584
307.8,92.9738,14,-0.7446,0.2369,1.3073,88.5263,-16.2189,309.9889,4.8,0.11,91.2346,10.90079886,77.04837751,49.6802,3.8391,69167.3984,90.398,6097,93,2,104.1,40.4,40.4,118.8,4.33,-0.1263,89.2857,-195.7937,0,8.1111,0,-1.7278,-1.1111,0,12.2,0,9056.3027,9081.8672
307.85,93.4891,14,-0.7374,0.2527,1.3096,87.8416,-15.9913,310.031,4.8,0.1013,93.046,10.90079947,77.04838933,49.6413,3.8395,69170.1328,93.1343,6097,93,2,104.1,40.4,40.4,118.8,4.33,-0.12,91,-209,0,11,0,-1.87,-1.22,0,12.2,0,9057.5977,9083.1582
307.9,94.2302,14,-0.6861,0.3329,1.2882,87.6584,-14.8075,310.0526,4.8,0.1,101.2808,10.90080003,77.0484014,49.6025,3.8399,69172.8672,95.8706,6097,93,2,104.1,40.4,40.4,118.8,4.3486,-0.1292,92.381,-113.254,0,14.0159,0,-1.9695,-1.217,0,12.2,0,9058.9023,9084.4502
307.95,95.1867,14,-0.6234,0.4205,1.3012,87.3642,-13.3684,310.0979,4.8,0.1037,113.3228,10.90080068,77.04841359,49.5636,3.8402,69175.6094,98.607,6075.9141,93.5143,2,104.1,40.4,40.4,118.8,4.36,-0.14,94,-1,0,21,0,-2.2,-1.21,0,12.2,0,9060.2188,9085.749
308,95.9234,14,-0.5884,0.4541,1.3136,86.6352,-12.5174,310.1441,4.8,0.11,121.964,10.90080163,77.04842584,49.5248,3.8406,69178.3438,101.3433,6056,94,2,104.1,40.3916,40.3916,118.8085,4.3583,-0.14,94,-1,0,21,0,-2.2,-1.21,0,12.2,0,9061.5459,9087.0479
308.05,96.391,14,-0.5789,0.4695,1.3095,85.5069,-12.2127,310.1644,4.8,0.11,125.6162,10.90080287,77.04843811,49.4859,3.841,69181.1875,104.1885,6056,94,2,104.1,40.3211,40.3211,118.8789,4.3442,-0.1639,96.987,8.5584,0,7.7429,0,-1.6946,-1.0236,0,12.2,0,9062.8828,9088.3633
308.1,97.2147,14,-0.5812,0.4634,1.3102,84.5334,-12.1563,310.2175,4.8,0.11,127.2775,10.90080436,77.04845039,49.447,3.8413,69184.0703,107.0681,5913.2646,95.3529,2,104.2353,40.3,40.3,118.9,4.34,-0.18,99,15,0,-11,0,-0.98,-0.76,0,12.2,0,9064.2285,9089.6777
308.15,98.2058,14,-0.601,0.481,1.3322,83.8187,-12.4661,310.2723,4.8,0.11,125.3797,10.90080599,77.04846287,49.4082,3.8417,69186.9453,109.9476,5793,96.8,2,104.3,40.3,40.3,118.9,4.3374,-0.1811,99.2286,13.1714,0,-11,0,-0.98,-0.76,0,12.2,0,9065.5859,9091.0205
308.2,99.224,14,-0.6013,0.4729,1.3519,83.529,-12.3653,310.3207,4.8,0.11,127.7124,10.90080752,77.04847551,49.3693,3.8421,69189.8281,112.8272,5715,98,2,104.3,40.3,40.3,118.9,4.3303,-0.1883,100.6571,1.7429,0,-17.0882,0,-0.3374,-0.4285,0,12.2,0,9066.958,9092.3633
308.25,100.1604,14,-0.5971,0.4524,1.334,83.2692,-12.176,310.3492,4.8,0.11,130.9212,10.90080913,77.04848829,49.3305,3.8424,69192.7031,115.7068,5715,98,2,104.3,40.3,40.3,118.9,4.3071,-0.1086,101,-1,0,-19.1385,0,-0.3057,-0.1537,0,12.2,0,9068.3438,9093.7344
308.3,100.6748,14,-0.5649,0.439,1.3391,82.7043,-11.4286,310.3843,4.8,0.11,140.2004,10.90081083,77.04850098,49.2916,3.8428,69195.5859,118.5864,5687.8696,99.3913,2,104.3,40.3,40.3,118.9,4.3,-0.04,101,-1,0,-18,0,-0.67,0,0,12.2,0,9069.7393,9095.1045
308.35,101.2732,14,-0.5193,0.4343,1.336,81.9586,-10.4273,310.4184,4.8,0.11,154.5759,10.90081287,77.04851375,49.2528,3.8432,69198.4688,121.466,5676,100,2,104.3,40.3,40.3,118.9,4.3,-0.04,101,-1,0,-18,0,-0.67,0,0,12.2,0,9071.1416,9096.4922
308.4,101.9736,14,-0.4628,0.4364,1.3452,81.4581,-9.2236,310.4623,4.8,0.11,175.9573,10.90081504,77.04852659,49.2139,3.8435,69201.2734,124.2697,5708.4443,100.4444,2,104.3,40.3,40.3,118.9,4.2992,-0.04,101,-1,0,-17.3611,0,-0.5103,-0.0256,0,12.2,0,9072.5537,9097.8799
308.45,102.8474,14,-0.4488,0.454,1.3474,81.0764,-8.876,310.5211,4.8,0.11,184.4144,10.90081716,77.04853952,49.175,3.8439,69203.5156,126.5169,5809.8335,101.8333,2,104.3,40.3,40.3,118.9,4.2862,-0.1754,101,-557.7692,0,-17,0,-0.42,-0.04,0,12.2,0,9073.9775,9099.2861
308.5,103.7247,15,-0.4999,0.4508,1.3559,80.5717,-9.8084,310.5647,4.8,0.11,168.3085,10.9008195,77.04855263,49.1362,3.8443,69205.7656,128.764,5822,102,2,104.3,40.3,40.3,118.9,4.28,-0.28,101,-988,0,-16.9221,0,-0.4356,-0.1171,0,12.2,0,9075.4141,9100.6924
308.55,104.6242,15,-0.5683,0.4544,1.3675,80.0418,-11.0661,310.6085,4.8,0.11,150.4727,10.90082203,77.04856578,49.0946,3.8443,69208.0078,131.0112,5856.4053,102.7703,2,104.3514,40.348,40.348,118.852,4.2812,-0.28,101,-988,0,-16.2727,0,-0.5655,-0.76,0,12.2,0,9076.8613,9102.1289
308.6,105.3532,15,-0.5812,0.4756,1.3807,79.4954,-11.2326,310.6536,4.8,0.11,149.2752,10.90082466,77.04857896,49.0526,3.8442,69210.2578,133.2584,5946.9458,104.7973,2,104.4865,40.6147,40.6147,118.5853,4.2879,-0.1646,101,-355.4937,0,-16,0,-0.62,-1.03,0,12.2,0,9078.3193,9103.5645
308.65,106.1893,15,-0.5452,0.4975,1.3812,78.8508,-10.4526,310.7095,4.8,0.11,161.6882,10.9008276,77.04859233,49.0107,3.8441,69212.5078,135.5056,6023.2002,106.2,2,104.5,40.7,40.7,118.5,4.2948,-0.0758,101,37.6866,0,-15.7429,0,-0.6419,-1.0261,0,12.2,0,9079.79,9105.0352
308.7,107.2845,15,-0.4802,0.4956,1.4002,78.3805,-9.1303,310.7631,4.8,0.11,187.0125,10.90083042,77.0486058,48.9687,3.8441,69214.75,137.7528,6068,107,2,104.5,40.7,40.7,118.5,4.3,-0.0412,101,-1,0,-14.3143,0,-0.7633,-1.0047,0,12.2,0,9081.2734,9106.5059
308.75,107.9749,15,-0.4362,0.4791,1.4021,78.0086,-8.2263,310.8061,4.8,0.11,208.9011,10.90083341,77.0486192,48.9267,3.844,69217,140,6083.3281,107.1406,2,104.5,40.7,40.7,118.5,4.3,-0.071,101,-1,0,-11.4426,0,-0.7133,-0.7443,0,12.2,0,9082.7686,9107.998
308.8,108.7842,15,-0.4106,0.4405,1.4034,77.6197,-7.6843,310.8523,4.8,0.11,225.3105,10.90083655,77.04863276,48.8848,3.844,69219.0938,142.0958,6168.4844,107.9219,2,104.5,40.7,40.7,118.5,4.3295,-0.08,101,-1,0,-10,0,-0.67,-0.6,0,12.2,0,9084.2744,9109.4912
308.85,109.4925,15,-0.3818,0.4119,1.3975,77.274,-7.0942,310.89,4.8,0.11,245.6421,10.90083962,77.0486464,48.8428,3.8439,69221.1953,144.1916,6177,108,2,104.5,40.7,40.7,118.5,4.34,-0.08,101,-1,0,-10,0,-0.67,-0.6,0,12.2,0,9085.792,9110.9961
308.9,110.1086,15,-0.326,0.3859,1.4049,76.9823,-6.0188,310.9474,4.8,0.11,291.1608,10.90084294,77.04866003,48.8008,3.8439,69223.2891,146.2874,6195.4302,108.7089,2,104.5,40.7,40.7,118.5,4.3462,-0.0736,101,1.3636,0,-10,0,-0.67,-0.6,0,12.2,0,9087.3174,9112.5
308.95,110.8722,15,-0.2683,0.3667,1.4206,76.7867,-4.923,310.9859,4.8,0.1138,358.4337,10.90084626,77.04867388,48.7589,3.8438,69225.3828,148.3832,6228.3418,109.9747,2,104.5,40.7,40.7,118.5,4.3634,-0.0339,101,16.1364,0,-8.4,0,-0.654,-0.9253,0,12.2,0,9088.8535,9114.0186
309,111.4416,15,-0.2341,0.3601,1.4102,76.5763,-4.2693,311.0155,4.8,0.12,415.4391,10.90084954,77.0486877,48.7169,3.8438,69227.4766,150.479,6229,110,2,104.5,40.7,40.7,118.5,4.37,-0.01,101,25,0,-6.8933,0,-0.5888,-1.082,0,12.2,0,9090.3975,9115.5371
309.05,112.0681,15,-0.2165,0.3672,1.4173,76.2724,-3.9259,311.0665,4.8,0.1112,454.3263,10.90085299,77.04870154,48.6749,3.8437,69229.5781,152.5748,5791.5,111.1667,2,104.3444,40.7127,40.7127,118.5634,4.3649,-0.01,101,25,0,-6.2267,0,-0.2688,-0.282,0,12.2,0,9091.9502,9117.0859
309.1,112.7025,15,-0.2238,0.376,1.3991,76.0924,-4.0343,311.1006,4.8,0.11,444.6125,10.9008565,77.04871552,48.633,3.8436,69231.7656,154.7642,5108.5195,113.0779,2.0779,104.1,40.7831,40.7831,118.9155,4.3368,-0.0238,101,-94.3944,0,-6,0,-0.16,-0.01,0,12.2,0,9093.5117,9118.6357
309.15,113.3856,15,-0.2534,0.3941,1.4047,75.9445,-4.5417,311.1416,4.8,0.11,397.34,10.90086003,77.04872961,48.591,3.8436,69234.1484,157.1522,5146.1816,113.7273,2.7273,104.1,40.8,40.8,119,4.3036,-0.0144,101,-90.8333,0,-5.75,0,-0.0575,-0.1325,0,12.2,0,9095.083,9120.2129
309.2,114.0798,15,-0.2563,0.4233,1.396,75.6876,-4.5654,311.1812,4.8,0.11,397.6977,10.90086375,77.04874366,48.549,3.8435,69236.5391,159.5403,5162,114,3,104.1,40.8,40.8,119,4.28,0.01,101,-1,0,-5.0556,0,0.2272,-0.4728,0,12.2,0,9096.6621,9121.7891
309.25,114.9437,15,-0.2447,0.431,1.3928,75.4473,-4.3306,311.2187,4.8,0.11,422.4356,10.90086752,77.04875793,48.5071,3.8435,69238.9297,161.9284,5184.6865,114.2388,3,104.1,40.8,40.8,119,4.2756,0.01,101,-1,0,-5.7419,0,-0.2768,-0.7448,0,12.2,0,9098.2539,9123.3789
309.3,115.7014,15,-0.2605,0.4529,1.398,75.2402,-4.5787,311.2624,4.8,0.11,402.178,10.90087128,77.04877221,48.4651,3.8434,69241.3203,164.3164,5255.582,114.9851,3,104.1,40.8,40.8,119,4.2388,-0.0847,101,-1,0,-6,0,-0.46,-0.83,0,12.2,0,9099.8564,9124.9697
309.35,116.6714,16,-0.2547,0.4487,1.4019,75.0313,-4.4463,311.3216,4.8,0.11,417.6281,10.90087525,77.04878667,48.4231,3.8434,69243.7031,166.7045,5257,115,3,104.1,40.8,40.8,119,4.23,-0.13,101,-1,0,-6,0,-0.46,-0.83,0,12.2,0,9101.4707,9126.5742
309.4,117.4694,16,-0.2582,0.4449,1.406,74.698,-4.4779,311.3648,4.8,0.11,417.5099,10.90087926,77.04880107,48.3812,3.8433,69246.0938,169.0925,5275.4863,115.973,3,104.1,40.8,40.8,119,4.2228,-0.1559,101,-75.1622,0,-6,0,-0.46,-0.83,0,12.2,0,9103.0967,9128.1777
309.45,118.1381,16,-0.2551,0.4445,1.432,74.4611,-4.3935,311.4253,4.8,0.11,427.9552,10.90088333,77.04881556,48.3392,3.8433,69248.1172,171.1205,5295,117,3,104.1,40.8,40.8,119,4.21,-0.237,101,-306.9189,0,-6,0,-0.3695,-0.4606,0,12.2,0,9104.7344,9129.7949
309.5,118.741,15,-0.2663,0.4197,1.4454,74.2842,-4.5566,311.4816,4.8,0.11,414.7443,10.90088748,77.04883008,48.2972,3.8432,69249.9297,172.9277,5295,117,3,104.1,40.8,40.8,119,4.21,-0.25,101,-344,0,-6,0,-0.34,-0.34,0,12.2,0,9106.3799,9131.4131
309.55,119.5132,15,-0.2633,0.4015,1.429,74.2091,-4.4776,311.5187,4.8,0.11,424.8052,10.90089167,77.04884487,48.3291,3.8433,69251.7344,174.7349,5355.3281,118.9254,3,104.1,40.7486,40.7486,119.1029,4.2151,-0.2108,101,-221.8356,0,-6.2254,0,-0.2048,-0.5113,0,12.2,0,9108.0352,9133.0586
309.6,120.3053,15,-0.2393,0.3846,1.4181,73.9979,-4.0451,311.5573,4.8,0.11,473.3455,10.90089586,77.04885961,48.3711,3.8433,69253.5391,176.5422,5389,120,3,104.1,40.7,40.7,119.2,4.22,-0.1421,101,-7.5833,0,-6.9296,0,0.2177,-1.0465,0,12.2,0,9109.7002,9134.7051
309.65,120.8003,15,-0.2172,0.3713,1.4293,73.7062,-3.6513,311.5985,4.8,0.11,526.555,10.90090021,77.04887436,48.4131,3.8434,69255.3516,178.3494,5398.3184,120.0758,3,104.1,40.7,40.7,119.2,4.22,-0.1768,101,-117.3056,0,-7,0,-0.115,-0.3063,0,12.2,0,9111.376,9136.377
309.7,121.5714,15,-0.2337,0.3736,1.4469,73.4235,-3.9074,311.6614,4.8,0.11,495.1786,10.90090469,77.04888921,48.455,3.8435,69257.1562,180.1566,5491.5,120.8333,3,104.1,40.7,40.7,119.2,4.2268,-0.19,101,-159,0,-7,0,-0.34,0.17,0,12.2,0,9113.0605,9138.0498
309.75,122.2387,15,-0.2469,0.3882,1.4362,73.2855,-4.105,311.702,4.8,0.11,473.9331,10.90090926,77.04890418,48.497,3.8436,69258.9609,181.9639,5499.6191,122.2381,3,104.1,40.7,40.7,119.2,4.2438,-0.1629,101,-116.1143,0,-6.8714,0,-0.2629,0.0286,0,12.2,0,9114.7539,9139.7432
309.8,122.9188,15,-0.2302,0.3993,1.4345,73.0916,-3.8064,311.7405,4.8,0.11,513.9489,10.90091385,77.04891925,48.539,3.8437,69260.4297,183.4272,5492,123,3,104.1,40.7,40.7,119.2,4.26,-0.0914,101,-3.2571,0,-6.1571,0,0.1657,-0.7571,0,12.2,0,9116.4561,9141.4365
309.85,123.6544,15,-0.2016,0.4148,1.4174,72.9849,-3.3149,311.769,4.8,0.11,593.6981,10.9009184,77.04893432,48.5809,3.8437,69261.8828,184.8835,5492,123,3,104.1,40.7,40.7,119.2,4.26,-0.09,101,-1,0,-6,0,0.26,-0.93,0,12.2,0,9118.1689,9143.1445
309.9,124.2637,15,-0.1898,0.41,1.4,72.8655,-3.1022,311.8058,4.8,0.11,637.5239,10.90092306,77.04894946,48.6229,3.8438,69263.3359,186.3398,5492,123,3,104.1,40.7,40.7,119.2,4.2801,-0.09,101,-1.5571,0,-5.6119,0,-0.0233,-0.996,0,12.2,0,9119.8926,9144.8535
309.95,125.1157,15,-0.1575,0.3914,1.3906,72.7267,-2.5604,311.843,4.8,0.11,777.7101,10.90092783,77.04896473,48.6649,3.8439,69264.7969,187.7961,5589.9141,123.6571,3,104.1,40.7,40.7,119.2,4.29,-0.09,101,-2,0,-5,0,-0.47,-1.1,0,12.2,0,9121.625,9146.5684
310,125.8784,15,-0.1255,0.3913,1.3855,72.4856,-2.0278,311.8819,4.8,0.11,987.9878,10.90093271,77.04898002,48.7068,3.844,69266.25,189.2524,5641,124,3,104.1,40.7,40.7,119.2,4.29,-0.1027,101,-1.925,0,-5,0,-0.47,-1.1,0,12.2,0,9123.3672,9148.2832
310.05,126.6043,15,-0.0931,0.4067,1.3771,72.3324,-1.4966,311.9256,4.8,0.11,1346.36,10.90093761,77.04899551,48.7488,3.844,69267.7109,190.7087,5644.6187,124.1974,3,104.1395,40.7,40.7,119.2,4.29,-0.209,101,-1.3,0,-3.275,0,-0.2112,-0.7665,0,12.2,0,9125.1221,9150.0205
310.1,127.2615,15,-0.0646,0.4071,1.3817,72.4028,-1.0322,311.962,4.8,0.11,1962.3358,10.90094248,77.04901099,48.7908,3.8441,69269.1094,192.1111,5680.8027,126.1711,3,104.5342,40.8173,40.8173,119.024,4.29,-0.26,101,-1,0,-2,0,-0.02,-0.52,0,12.2,0,9126.8848,9151.7578
